Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Main Category
Porta Monforte,45.4673961,9.2049389,Piadiniamo,45.45650455589741,9.205158580247133,Piadineria,food
Porta Monforte,45.4673961,9.2049389,Caffè Napoli,45.462816426798085,9.189022685823147,Café,food
Porta Monforte,45.4673961,9.2049389,Galleria Ristorante Pizzeria,45.465880666740375,9.190024718474266,Italian Restaurant,food
Porta Monforte,45.4673961,9.2049389,Viveca,45.476826453869414,9.205619660924473,Restaurant,food
Porta Monforte,45.4673961,9.2049389,Hana,45.46238045475964,9.188521336800811,Korean Restaurant,food
Porta Monforte,45.4673961,9.2049389,Viva,45.45625017892647,9.195423303970793,Salad Place,food
Porta Monforte,45.4673961,9.2049389,Zio Pesce,45.457510645542946,9.207657007301544,Seafood Restaurant,food
Porta Monforte,45.4673961,9.2049389,La Risacca Blu,45.47722141418545,9.205918393862316,Seafood Restaurant,food
Porta Monforte,45.4673961,9.2049389,Panino Giusto,45.47681298336027,9.195519172725977,Sandwich Place,food
Porta Monforte,45.4673961,9.2049389,Panigacci,45.46136235385475,9.209419538411513,Bakery,food
Porta Monforte,45.4673961,9.2049389,Vecchia Sciesa,45.461562636877176,9.209468946218545,Café,food
Porta Monforte,45.4673961,9.2049389,Osteria La Cala,45.4598587932051,9.207105034938213,Italian Restaurant,food
Porta Monforte,45.4673961,9.2049389,Avo Brothers,45.462107,9.212678,Theme Restaurant,food
Porta Monforte,45.4673961,9.2049389,Angus and more,45.459188830852526,9.206717835740136,New American Restaurant,food
Porta Monforte,45.4673961,9.2049389,Pizzium,45.47719174445169,9.205982658707986,Pizza Place,food
Porta Monforte,45.4673961,9.2049389,Tekei Sushi,45.4620869515236,9.213478632304184,Sushi Restaurant,food
Porta Monforte,45.4673961,9.2049389,Pandy e Mucca,45.45484571888789,9.209152063234882,Sandwich Place,food
Porta Monforte,45.4673961,9.2049389,Villa Necchi Campiglio,45.46818078439628,9.201570364505626,Museum,arts
Porta Monforte,45.4673961,9.2049389,Museo Bagatti Valsecchi,45.46959816665104,9.19479714122411,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,"Civico Planetario ""Ulrico Hoepli""",45.47358230232733,9.203953801819152,Planetarium,arts
Porta Monforte,45.4673961,9.2049389,"Albergo Diurno Metropolitano ""Venezia""",45.47485497403158,9.205205006814777,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,PAC - Padiglione d'Arte Contemporanea,45.47296678625038,9.1991481003047,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,GAM Galleria d'Arte Moderna di Milano,45.472682743583775,9.19992306750278,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Cinema Colosseo,45.4614453154836,9.20769892408668,Movie Theater,arts
Porta Monforte,45.4673961,9.2049389,Giardino delle culture (Millo),45.461106854809024,9.211187722165281,Street Art,arts
Porta Monforte,45.4673961,9.2049389,Gallerie d'Italia,45.4671829380214,9.190056464004908,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Palazzo Reale,45.46295958166468,9.191347534052955,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Palazzo Morando,45.46877549104364,9.196363638708794,Museum,arts
Porta Monforte,45.4673961,9.2049389,Teatro alla Scala,45.46702682287549,9.189686087489497,Opera House,arts
Porta Monforte,45.4673961,9.2049389,Spazio Oberdan,45.47535249769705,9.204348430338147,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Museo Poldi Pezzoli,45.468630306974084,9.191608683071575,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Museo del Novecento - Arengario,45.463413,9.190245,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Nilufar,45.470828,9.195992,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Pinacoteca di Brera,45.47197930243763,9.188128034574868,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Museo Civico di Storia Naturale,45.47247475916393,9.20287576421133,History Museum,arts
Porta Monforte,45.4673961,9.2049389,Teatro Menotti,45.46995225361736,9.212605180789403,Theater,arts
Porta Monforte,45.4673961,9.2049389,Casa-Museo Boschi di Stefano,45.478986076121956,9.211561662002666,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Palazzo Dugnani,45.474447938188014,9.19692860612189,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Osservatorio Astronomico di Brera,45.47150883551485,9.189447081748549,Museum,arts
Porta Monforte,45.4673961,9.2049389,Teatro Franco Parenti,45.45394463422403,9.206254514587695,Theater,arts
Porta Monforte,45.4673961,9.2049389,Palazzo Della Permanente,45.47664310064494,9.195407455283705,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Teatro Carcano,45.4566535570949,9.195828005321571,Theater,arts
Porta Monforte,45.4673961,9.2049389,Leonardo3 - Il Mondo di Leonardo,45.466474,9.189701,History Museum,arts
Porta Monforte,45.4673961,9.2049389,MUBA,45.45987327322436,9.205255508422852,Museum,arts
Porta Monforte,45.4673961,9.2049389,Teatro Manzoni,45.47121444289214,9.194046349063788,Theater,arts
Porta Monforte,45.4673961,9.2049389,Museo Teatrale alla Scala,45.467060556550244,9.189575157101487,Museum,arts
Porta Monforte,45.4673961,9.2049389,Museum Leonardo Da Vinci,45.46631837700974,9.189953832106752,Museum,arts
Porta Monforte,45.4673961,9.2049389,Teatro della Contraddizione,45.454577122064116,9.202159588423054,Performing Arts Venue,arts
Porta Monforte,45.4673961,9.2049389,Teatro Elfo Puccini,45.47931742726263,9.209930550636855,Theater,arts
Porta Monforte,45.4673961,9.2049389,Galleria Giò Marconi,45.47788624565563,9.2063362093094,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Museo del Duomo,45.46350938006568,9.191898107528687,Museum,arts
Porta Monforte,45.4673961,9.2049389,Cinema Arlecchino,45.46639621171698,9.19543687062001,Movie Theater,arts
Porta Monforte,45.4673961,9.2049389,Cardi Black Box,45.47744131660131,9.192794931238017,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Teatro Filodrammatici,45.46728261647559,9.188664296716894,Theater,arts
Porta Monforte,45.4673961,9.2049389,Salone dei Tessuti,45.47925085452294,9.204049584370535,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Mostra Il volto del '900,45.46320714081998,9.191084445739818,Public Art,arts
Porta Monforte,45.4673961,9.2049389,Museo del Risorgimento,45.472209116446265,9.189851678583807,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Fondazione Prada Osservatorio,45.46538404473142,9.190272153723141,Exhibit,arts
Porta Monforte,45.4673961,9.2049389,Teatro San Babila,45.46708361410807,9.199118593460161,Theater,arts
Porta Monforte,45.4673961,9.2049389,Teatro Nuovo,45.46644322814875,9.197112321853638,Theater,arts
Porta Monforte,45.4673961,9.2049389,Sala Alda Merini,45.47538279998738,9.204228119435308,Indie Movie Theater,arts
Porta Monforte,45.4673961,9.2049389,"The Space Cinema ""Milano Odeon""",45.46490897785458,9.192335307598114,Multiplex,arts
Porta Monforte,45.4673961,9.2049389,Cinema Arcobaleno,45.47712490382981,9.205769513608352,Multiplex,arts
Porta Monforte,45.4673961,9.2049389,Teatro Gerolamo,45.464234308022476,9.19665255198674,Amphitheater,arts
Porta Monforte,45.4673961,9.2049389,Garage Milano,45.47524035844107,9.212030841149865,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Le Dictateur,45.47285297986383,9.213768866872934,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Cinema Manzoni,45.47129149888901,9.194082673287163,Movie Theater,arts
Porta Monforte,45.4673961,9.2049389,Teatro Derby,45.465937146741744,9.201564521907223,Comedy Club,arts
Porta Monforte,45.4673961,9.2049389,Pipilotti Rist @ Ex Cinema Manzoni,45.471000073308176,9.19466793757347,Performing Arts Venue,arts
Porta Monforte,45.4673961,9.2049389,Amore e Psiche by Eni Cultura,45.4665718956486,9.19054627418518,Art Museum,arts
Porta Monforte,45.4673961,9.2049389,Louis Vuitton Time Capsule,45.463444,9.19096,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Teatro Silvestrianum,45.45652377819253,9.207183100036557,Theater,arts
Porta Monforte,45.4673961,9.2049389,mostra Haring,45.462015,9.190767,Exhibit,arts
Porta Monforte,45.4673961,9.2049389,Tic Tac – Brand:New Art,45.476672502821536,9.19544130563736,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Circolo Arci Milan Noeuva,45.47401779413425,9.218583297081876,Arts & Entertainment,arts
Porta Monforte,45.4673961,9.2049389,Sebastião Salgado - Genesi,45.464922,9.187651,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,Il Castello,45.47069749244215,9.187672245205242,Art Gallery,arts
Porta Monforte,45.4673961,9.2049389,"Brain. Il cervello, istruzioni per l'uso",45.472507561774975,9.202778451611074,Public Art,arts
Porta Monforte,45.4673961,9.2049389,Giardini di Villa Reale,45.47212719875043,9.199720614050616,Park,outdoor
Porta Monforte,45.4673961,9.2049389,Via Della Spiga,45.469507086421004,9.19724655996214,Pedestrian Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzetta di Via della Spiga,45.469804625000556,9.197315922365988,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Risorgimento,45.46781159470899,9.210782268883937,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza San Carlo,45.46582033417164,9.19641894603625,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Giardini Indro Montanelli,45.47435821048079,9.200626804149993,Park,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza San Babila,45.466667411716614,9.197596739803103,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Sheraton Diana Garden,45.47352170594039,9.206992531140395,Garden,outdoor
Porta Monforte,45.4673961,9.2049389,Guastallapilates,45.4613835803997,9.198474884033203,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Parco Giochi Giardini di P.ta Venezia,45.47375291735528,9.202342291968586,Playground,outdoor
Porta Monforte,45.4673961,9.2049389,Corso Vittorio Emanuele II,45.46524981209162,9.194876432581149,Pedestrian Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Giardino della Guastalla,45.45984979909194,9.197546103923846,Park,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza del Liberty,45.465533266986206,9.193699808538195,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Terrazze del Duomo,45.46420695931899,9.191074802686652,Scenic Lookout,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Fontana,45.46350878178352,9.194147565977298,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Cinque Giornate,45.4623613736241,9.207334713388624,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza del Duomo,45.46419037150217,9.189527034759521,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza della Scala,45.46689455747373,9.189881333606394,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza San Fedele,45.46643602543034,9.191180475697594,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Giardini Perego,45.47210698171901,9.192223869526368,Park,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Eleonora Duse,45.47130302476848,9.204364856955875,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Total Studio,45.46622062262674,9.212695094691568,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Loggia dei Mercanti,45.46494591429447,9.187911310516967,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Cavour,45.472518006590185,9.195237772531726,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza dei Mercanti,45.46496331042556,9.187822941211417,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Orto Botanico di Brera,45.47119704381633,9.18957711196917,Botanical Garden,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Meda,45.46678061112194,9.192944557648786,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Cordusio,45.46550849945183,9.186149812596456,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Parco di Largo Marinai d'Italia (Parco Formentano),45.46095970978171,9.21478424588626,Park,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Oberdan,45.474426,9.205417,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza della Repubblica,45.47828198755928,9.197092705602845,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Bagni Misteriosi,45.45411049108406,9.205516159550971,Pool,outdoor
Porta Monforte,45.4673961,9.2049389,Virgin Active,45.47222243976049,9.196479320526123,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza San Marco,45.47316023843022,9.188079326942209,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Hard Candy Fitness Audace Repubblica,45.477588924463504,9.195095855172426,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Sant'Angelo,45.47625003912179,9.19192373985029,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Santo Stefano,45.46221916925315,9.195203740004917,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,YouFit Palestre,45.45727584000178,9.206439842283727,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Tricolore,45.467755332062495,9.20663656705413,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Virgin Active,45.462222622409215,9.189634323120117,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Emilia,45.46223239494338,9.217404790699991,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piscina Cozzi,45.478396579731516,9.201516568291316,Pool,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Santa Maria del Suffragio,45.460172492312125,9.211153364243692,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Giardino di Villa Belgiojoso,45.472260057996145,9.199376106262207,Garden,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzale Lavater,45.47655337764965,9.211130045399885,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Missori,45.460846212290264,9.188526046867846,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Parchetto di Corso Indipendenza,45.46808408660969,9.214156140073873,Playground,outdoor
Porta Monforte,45.4673961,9.2049389,GetFIT City Club,45.46245194413734,9.18784164134022,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Giardini Falcone-Borsellino,45.47942907996012,9.206576509312338,Garden,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Cesare Beccaria,45.464201,9.194857,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Virgin Active,45.46511674714458,9.196064861086324,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza 8 Novembre,45.473141863674,9.21275444196612,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Grandi,45.461139298897514,9.220577136708572,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Largo Augusto,45.46324224858189,9.197477102279663,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Maria Adelaide di Savoia,45.47302679518645,9.214627915420872,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzale Dateo,45.468052841404365,9.216659097932776,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Armando Diaz,45.462334,9.189992,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Porta Monforte,45.467251797633374,9.205961619082997,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Cincinnato,45.47996531637139,9.203837645970385,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Parco Giochi di Via Morgagni,45.478330790194185,9.212289048761862,Playground,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzale Susa,45.46903030940225,9.223722956421854,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Palestra Doria,45.46575699223867,9.200597880703976,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Highline Galleria,45.464899546310974,9.189812049377855,Scenic Lookout,outdoor
Porta Monforte,45.4673961,9.2049389,Sportsman Club 3,45.46288278007386,9.203074335195941,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Sportsman Club,45.47197803531437,9.2033012214261,Gym,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Fratelli Bandiera,45.47074842249153,9.21081682732889,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,San Pietro in Gessate,45.46241394590625,9.201342134087017,Garden,outdoor
Porta Monforte,45.4673961,9.2049389,Campo Sportivo Virtus,45.477601,9.213324,Soccer Field,outdoor
Porta Monforte,45.4673961,9.2049389,Parco Villa Comunale,45.47226094843673,9.199885909786243,Garden,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzetta Maurilio Bossi,45.467991625394546,9.187380557167712,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Dolomites Cycling Tours,45.4635054,9.188245000000052,Bike Trail,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Velasca,45.459890058751185,9.19069920572727,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Società Del Giardino,45.466125137311195,9.194542570351627,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Barry's Bootcamp,45.471973,9.195746,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Parco Indro Montanelli,45.473632,9.197185,Park,outdoor
Porta Monforte,45.4673961,9.2049389,La Palestrina di Emiliano,45.471298864394115,9.193988542327816,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Via Hoepli,45.466794,9.192505,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Campo Da Calcio Zaccaria,45.45956038214569,9.198512396358659,Soccer Field,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Novelli,45.47029721759208,9.219496685409153,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Stati Uniti D'america,45.47551440873018,9.19471161235658,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Novelli,45.47086,9.2195835,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Parco Richini,45.459896594607635,9.193271175179538,Park,outdoor
Porta Monforte,45.4673961,9.2049389,Oratorio S. Croce,45.470025,9.220486,Athletics & Sports,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Ascoli,45.473056841640904,9.216825626841537,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzetta Amore,45.46877136871866,9.188313333441021,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Largo Richini,45.45927050212325,9.192651989931397,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Joy Fit Asd Palestra,45.4752,9.21822,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzetta Giordano Dell'Amore,45.468371580754074,9.187635387444951,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza Aspari,45.47176259245532,9.221342539603938,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Giardini Piazzale Libia,45.45512521160828,9.208883459291934,Park,outdoor
Porta Monforte,45.4673961,9.2049389,20Hours Club Bossi,45.46746561040149,9.18696955131759,Gym / Fitness Center,outdoor
Porta Monforte,45.4673961,9.2049389,Piazza San Nazzaro In Brolo,45.45825046601566,9.192543150105836,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Accademia del Karate Studio Shirai,45.45649011870951,9.214220922370224,Martial Arts Dojo,outdoor
Porta Monforte,45.4673961,9.2049389,Piazzetta di Brera,45.47136402154766,9.18764673432738,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Largo della Crocetta,45.45611,9.195747,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Passaggio Centrale,45.464668,9.186741,Plaza,outdoor
Porta Monforte,45.4673961,9.2049389,Louis Vuitton,45.467175725829215,9.196642935276031,Boutique,shop
Porta Monforte,45.4673961,9.2049389,Moschino,45.46974370175402,9.197962505179817,Men's Store,shop
Porta Monforte,45.4673961,9.2049389,Flos,45.46642808993484,9.20034752856806,Furniture / Home Store,shop
Porta Monforte,45.4673961,9.2049389,Prada,45.46560000038927,9.189967765808522,Boutique,shop
Porta Monforte,45.4673961,9.2049389,De'Longhi Group Official Store,45.46570282029635,9.199955463409424,Furniture / Home Store,shop
Porta Monforte,45.4673961,9.2049389,Mango,45.46513668694154,9.194869449812684,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Esselunga,45.46049829655143,9.220382035428097,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Peck,45.46351690487789,9.187016487121582,Gourmet Shop,shop
Porta Monforte,45.4673961,9.2049389,Ferrari Store,45.4656245002883,9.191112140388116,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Percussion Village,45.46002911295832,9.2087993491048,Music Store,shop
Porta Monforte,45.4673961,9.2049389,Zara,45.46581875979722,9.195310572727136,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Esselunga,45.47285390461531,9.207113776109205,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Wycon,45.464985,9.194155,Cosmetics Shop,shop
Porta Monforte,45.4673961,9.2049389,Tom Ford,45.467318275378425,9.194012667068247,Boutique,shop
Porta Monforte,45.4673961,9.2049389,Patrizia Pepe,45.47094511581691,9.193671618615435,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,H&M,45.475872,9.206651,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Carrefour Market,45.470779005793666,9.212617984426194,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Carrefour Market,45.473567045296654,9.213318883946311,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Carrefour Market,45.45715331702484,9.213845811052245,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,U2,45.47569117451831,9.20734087519442,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Who*s Who,45.46976519626785,9.201985126328442,Boutique,shop
Porta Monforte,45.4673961,9.2049389,Supermercato Carrefour Express,45.456509,9.215234,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Punto Simply,45.46647107338887,9.200329186600973,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Samsonite Italia,45.468411,9.211337,Luggage Store,shop
Porta Monforte,45.4673961,9.2049389,Carrefour Market,45.4569965671305,9.207608896754225,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Rosalba,45.469557399570654,9.19789938283309,Kids Store,shop
Porta Monforte,45.4673961,9.2049389,Kilo Fashion,45.46651516256357,9.197132744104707,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Simonetta Ravizza,45.46709340502679,9.196357302138692,Boutique,shop
Porta Monforte,45.4673961,9.2049389,illyshop,45.46568308992274,9.196653289894025,Gourmet Shop,shop
Porta Monforte,45.4673961,9.2049389,Stroili Oro,45.465851201945064,9.196574414087673,Jewelry Store,shop
Porta Monforte,45.4673961,9.2049389,Michael Kors,45.46562088113276,9.196590411045008,Boutique,shop
Porta Monforte,45.4673961,9.2049389,Alvisi Milano,45.4649212758874,9.21340572401781,Arts & Crafts Store,shop
Porta Monforte,45.4673961,9.2049389,Punto SMA,45.46331519966661,9.19610930155581,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Au Nom De La Rose,45.47516580158557,9.205722146118337,Flower Shop,shop
Porta Monforte,45.4673961,9.2049389,Hair Studio Di Marco Cimino,45.472392,9.196362,Cosmetics Shop,shop
Porta Monforte,45.4673961,9.2049389,Lardini Showroom,45.47098,9.19389,Men's Store,shop
Porta Monforte,45.4673961,9.2049389,Trony,45.46223764090293,9.214902209377955,Electronics Store,shop
Porta Monforte,45.4673961,9.2049389,Kika Pavesi - Creazioni Arte & Moda,45.4761270786542,9.204139709472656,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Coccinelle,45.46978262096582,9.192547820451129,Accessories Store,shop
Porta Monforte,45.4673961,9.2049389,Cash Converter,45.476265701951846,9.202246995763039,Antique Shop,shop
Porta Monforte,45.4673961,9.2049389,Montblanc Boutique,45.464316102874996,9.192035013632244,Accessories Store,shop
Porta Monforte,45.4673961,9.2049389,Carrefour Express,45.45487470102923,9.204622626424925,Convenience Store,shop
Porta Monforte,45.4673961,9.2049389,KWAY,45.465641818141286,9.19089916940143,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Promod,45.480254620286246,9.210565700903917,Women's Store,shop
Porta Monforte,45.4673961,9.2049389,Magic Party Sas - Tutto per Il Carnevale e La Festa,45.47788,9.20781,Toy / Game Store,shop
Porta Monforte,45.4673961,9.2049389,United Colors of Benetton,45.477853393001354,9.208319256405526,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Il Salvagente,45.46584476639267,9.214479346019333,Outlet Store,shop
Porta Monforte,45.4673961,9.2049389,iStuff,45.475977901495234,9.194811779153115,Gift Shop,shop
Porta Monforte,45.4673961,9.2049389,Carrefour Market,45.47501588407823,9.217227645078102,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Animal One,45.479053597352944,9.20653136165257,Pet Store,shop
Porta Monforte,45.4673961,9.2049389,Prink #335,45.479527089653665,9.20367639291435,Paper / Office Supplies Store,shop
Porta Monforte,45.4673961,9.2049389,PhoneRepair Milano,45.476081939865885,9.21729326248169,Other Repair Shop,shop
Porta Monforte,45.4673961,9.2049389,3Store,45.47933919570682,9.210012826877177,Mobile Phone Shop,shop
Porta Monforte,45.4673961,9.2049389,Farmacia Bernini,45.478221096638286,9.2145317558136,Pharmacy,shop
Porta Monforte,45.4673961,9.2049389,Levi's® Store,45.46464486282127,9.186780452728271,Clothing Store,shop
Porta Monforte,45.4673961,9.2049389,Vincenzo Dascanio,45.461151,9.188575,Flower Shop,shop
Porta Monforte,45.4673961,9.2049389,Carrefour Market,45.46823024123247,9.222492969015676,Supermarket,shop
Porta Monforte,45.4673961,9.2049389,Chateau Monfort,45.46815840761462,9.207319175125168,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Babila Hostel & Bistrot,45.4641158073569,9.203336160034338,Hostel,transport
Porta Monforte,45.4673961,9.2049389,Fifty House,45.46400150118157,9.208889322429172,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Four Seasons Hotel Milano,45.46937155285305,9.195465506036397,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Bianca Maria Palace Hotel,45.46349628756881,9.206640378408936,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Mandarin Oriental,45.46946072245307,9.190876185894012,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Palazzo Parigi,45.47337812478106,9.19110754343649,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Grand Hotel et de Milan,45.47006138766914,9.192493810798625,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Four Seasons Hotel Milano,45.46453394439202,9.19553217464382,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Starhotels Ritz,45.4779769328038,9.209403226867849,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Hotel Cristoforo Colombo,45.47588433452657,9.205856215233009,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Hotel La Madonnina,45.46275690807398,9.188484407294984,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Urban Center,45.46636046195651,9.190057642457132,Tourist Information Center,transport
Porta Monforte,45.4673961,9.2049389,Hotel Manin,45.47404682699445,9.195912560335502,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Hotel dei Cavalieri,45.46103070391338,9.188576250015775,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Viva Milano Hotel,45.47053800888156,9.222533309678793,Hotel,transport
Porta Monforte,45.4673961,9.2049389,Fermata ATM Porta Venezia [9],45.474261311931706,9.205770492553711,Tram Station,transport
Porta Monforte,45.4673961,9.2049389,Hotel Roxy,45.47196665343133,9.207698020959054,Hotel,transport
